t,-0.046312,re,-3717830.000000,im,0.000001,ab,3717830.000000,ar,3.141593,D,-7.812919,abl,6.570290,rel,0.000000
t,-0.046292,re,-5314975.000000,im,0.000000,ab,5314975.000000,ar,3.141593,D,-7.809404,abl,6.725501,rel,0.000000
t,-0.046271,re,-13113271.000000,im,-0.000000,ab,13113271.000000,ar,-3.141593,D,-7.805889,abl,7.117711,rel,0.000000
t,-0.046250,re,-21883788.000000,im,-0.000000,ab,21883788.000000,ar,-3.141593,D,-7.802375,abl,7.340122,rel,0.000000
t,-0.046229,re,-26213429.000000,im,-0.000000,ab,26213429.000000,ar,-3.141593,D,-7.798860,abl,7.418524,rel,0.000000
t,-0.046208,re,-23707792.000000,im,-0.000000,ab,23707792.000000,ar,-3.141593,D,-7.795346,abl,7.374891,rel,0.000000
t,-0.046187,re,-17064709.000000,im,0.000000,ab,17064709.000000,ar,3.141593,D,-7.791831,abl,7.232099,rel,0.000000
t,-0.046167,re,-11669325.000000,im,0.000000,ab,11669325.000000,ar,3.141593,D,-7.788317,abl,7.067046,rel,0.000000
t,-0.046146,re,-9926702.000000,im,0.000000,ab,9926702.000000,ar,3.141593,D,-7.784802,abl,6.996805,rel,0.000000
t,-0.046125,re,-11492775.000000,im,0.000000,ab,11492775.000000,ar,3.141593,D,-7.781287,abl,7.060425,rel,0.000000
t,-0.046104,re,-13969459.000000,im,-0.000000,ab,13969459.000000,ar,-3.141593,D,-7.777773,abl,7.145180,rel,0.000000
t,-0.046083,re,-15549777.000000,im,-0.000000,ab,15549777.000000,ar,-3.141593,D,-7.774258,abl,7.191724,rel,0.000000
t,-0.046062,re,-15553652.999999,im,-0.000000,ab,15553652.999999,ar,-3.141593,D,-7.770744,abl,7.191833,rel,0.000000
t,-0.046042,re,-14598112.000000,im,0.000000,ab,14598112.000000,ar,3.141593,D,-7.767229,abl,7.164297,rel,0.000000
t,-0.046021,re,-14558530.000000,im,0.000000,ab,14558530.000000,ar,3.141593,D,-7.763714,abl,7.163118,rel,0.000000
t,-0.046000,re,-16218049.000000,im,0.000000,ab,16218049.000000,ar,3.141593,D,-7.760200,abl,7.209998,rel,0.000000
t,-0.045979,re,-18604598.000000,im,0.000000,ab,18604598.000000,ar,3.141593,D,-7.756685,abl,7.269620,rel,0.000000
t,-0.045958,re,-19133469.000000,im,0.000000,ab,19133469.000000,ar,3.141593,D,-7.753171,abl,7.281794,rel,0.000000
t,-0.045937,re,-17328805.000000,im,0.000000,ab,17328805.000000,ar,3.141593,D,-7.749656,abl,7.238769,rel,0.000000
t,-0.045917,re,-14513037.000000,im,-0.000000,ab,14513037.000000,ar,-3.141593,D,-7.746142,abl,7.161758,rel,0.000000
t,-0.045896,re,-12741920.000000,im,0.000000,ab,12741920.000000,ar,3.141593,D,-7.742627,abl,7.105235,rel,0.000000
t,-0.045875,re,-12762068.999999,im,0.000000,ab,12762068.999999,ar,3.141593,D,-7.739112,abl,7.105921,rel,0.000000
t,-0.045854,re,-13979478.000000,im,-0.000000,ab,13979478.000000,ar,-3.141593,D,-7.735598,abl,7.145491,rel,0.000000
t,-0.045833,re,-15247981.000000,im,0.000000,ab,15247981.000000,ar,3.141593,D,-7.732083,abl,7.183212,rel,0.000000
t,-0.045812,re,-15495155.000000,im,0.000000,ab,15495155.000000,ar,3.141593,D,-7.728569,abl,7.190196,rel,0.000000
t,-0.045792,re,-15368494.000000,im,-0.000000,ab,15368494.000000,ar,-3.141593,D,-7.725054,abl,7.186631,rel,0.000000
t,-0.045771,re,-15391174.000000,im,-0.000000,ab,15391174.000000,ar,-3.141593,D,-7.721539,abl,7.187272,rel,0.000000
t,-0.045750,re,-16646630.000000,im,0.000000,ab,16646630.000000,ar,3.141593,D,-7.718025,abl,7.221326,rel,0.000000
t,-0.045729,re,-19132988.000000,im,0.000000,ab,19132988.000000,ar,3.141593,D,-7.714510,abl,7.281783,rel,0.000000
t,-0.045708,re,-20874898.000000,im,0.000000,ab,20874898.000000,ar,3.141593,D,-7.710996,abl,7.319624,rel,0.000000
t,-0.045687,re,-19630037.000000,im,-0.000000,ab,19630037.000000,ar,-3.141593,D,-7.707481,abl,7.292921,rel,0.000000
t,-0.045667,re,-15175506.000000,im,0.000000,ab,15175506.000000,ar,3.141593,D,-7.703967,abl,7.181143,rel,0.000000
t,-0.045646,re,-9858088.000000,im,0.000000,ab,9858088.000000,ar,3.141593,D,-7.700452,abl,6.993793,rel,0.000000
t,-0.045625,re,-8024128.000000,im,0.000000,ab,8024128.000000,ar,3.141593,D,-7.696937,abl,6.904398,rel,0.000000
t,-0.045604,re,-12395852.000000,im,-0.000000,ab,12395852.000000,ar,-3.141593,D,-7.693423,abl,7.093276,rel,0.000000
t,-0.045583,re,-20751073.000000,im,-0.000000,ab,20751073.000000,ar,-3.141593,D,-7.689908,abl,7.317040,rel,0.000000
t,-0.045562,re,-27132961.000000,im,-0.000000,ab,27132961.000000,ar,-3.141593,D,-7.686394,abl,7.433497,rel,0.000000
t,-0.045542,re,-26190817.000000,im,-0.000000,ab,26190817.000000,ar,-3.141593,D,-7.682879,abl,7.418149,rel,0.000000
t,-0.045521,re,-17983903.000000,im,0.000000,ab,17983903.000000,ar,3.141593,D,-7.679364,abl,7.254884,rel,0.000000
t,-0.045500,re,-8599706.999999,im,-0.000000,ab,8599706.999999,ar,-3.141593,D,-7.675850,abl,6.934484,rel,0.000000
